,Olympiad_Participation,Scholarship,School,Fav_sub,Projects,Grasp_pow,Time_sprt,Medals,Career_sprt,Act_sprt,Fant_arts,Won_arts,Time_art,Predicted Hobby
1181,1,0,1,2,0,0.5510455876974631,0.6708217067326878,1,1,0,0,0.5,-0.9861951696346355,Sports
1182,1,0,0,0,0,-1.429986070553747,-0.04850641757804155,0,0,1,0,0.0,1.3694815168324772,Sports
1184,0,0,1,3,1,0.5510455876974631,2.1094779553541465,1,1,0,0,0.5,-0.9861951696346355,Sports
1186,0,0,1,2,0,1.5415614168230682,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1187,1,0,1,2,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1188,0,0,1,0,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1189,0,0,0,2,0,-1.429986070553747,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1190,1,0,1,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1192,1,0,1,3,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1193,1,0,1,0,0,1.5415614168230682,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1194,1,0,1,3,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1195,0,0,1,0,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1196,0,0,0,2,0,-1.429986070553747,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1197,0,0,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1198,1,0,1,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1199,0,0,1,2,1,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1200,0,0,1,0,1,1.5415614168230682,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1201,1,0,1,2,0,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1202,0,0,1,2,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1204,0,0,0,2,1,1.5415614168230682,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1205,0,0,1,2,1,-1.429986070553747,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1206,0,0,0,0,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1208,0,0,0,2,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1210,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1211,1,0,1,1,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.5,-0.2009696074789313,Sports
1212,0,0,1,2,0,1.5415614168230682,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1213,1,0,0,3,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1214,0,0,1,3,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1215,0,0,0,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1217,0,0,0,3,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1218,0,0,1,0,1,-1.429986070553747,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1219,0,0,0,2,0,-1.429986070553747,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1220,0,1,0,3,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1221,0,0,1,2,1,-2.420501899679352,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1222,0,0,1,2,1,-1.429986070553747,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1223,0,0,1,2,0,-2.420501899679352,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1224,1,0,1,0,1,-1.429986070553747,2.1094779553541465,1,1,1,0,0.0,-0.2009696074789313,Sports
1225,0,0,0,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.5,-0.2009696074789313,Sports
1226,0,0,0,3,0,-1.429986070553747,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1227,0,0,0,0,0,-1.429986070553747,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1228,0,0,0,3,0,-2.420501899679352,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1229,0,0,0,2,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1230,0,0,0,0,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1231,0,0,0,3,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.2009696074789313,Sports
1232,0,0,0,0,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1233,0,0,0,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1234,0,0,0,1,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1235,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1236,0,0,0,0,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1237,0,0,0,3,0,-2.420501899679352,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1238,0,0,0,3,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1239,0,0,0,1,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1240,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1241,0,0,0,3,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1242,0,0,0,0,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1243,0,0,0,2,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1244,0,0,0,3,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1245,0,0,0,3,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1246,0,0,0,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1247,0,0,0,0,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1248,0,0,0,3,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1249,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1253,0,0,0,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1254,0,0,0,2,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1255,0,0,0,2,0,-1.429986070553747,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1256,1,1,1,2,0,-2.420501899679352,-0.04850641757804155,1,0,1,0,0.0,-0.2009696074789313,Sports
1257,0,0,0,2,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1258,0,0,0,1,0,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1259,0,0,0,3,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1260,1,0,1,0,1,-1.429986070553747,-0.04850641757804155,1,0,1,0,0.0,-0.9861951696346355,Sports
1261,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,1.3694815168324772,Sports
1263,0,0,0,1,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1264,0,0,0,3,0,0.5510455876974631,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1265,0,0,0,3,0,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.2009696074789313,Sports
1266,0,0,0,0,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1267,0,0,0,2,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1269,0,0,0,1,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1272,0,0,0,2,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1274,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1275,0,0,0,3,0,1.5415614168230682,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1276,0,0,0,3,0,0.5510455876974631,2.1094779553541465,1,1,1,0,0.0,-0.2009696074789313,Sports
1277,0,0,0,3,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1278,0,0,0,3,0,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,0.5842559546767729,Sports
1279,0,0,0,0,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1280,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1282,0,0,0,3,0,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1285,0,0,0,3,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1286,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1288,0,0,0,0,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1292,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1293,0,0,0,3,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1294,0,0,0,2,0,1.5415614168230682,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1299,0,0,0,2,1,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1300,0,0,0,0,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1301,0,0,0,3,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1303,0,0,0,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1304,0,0,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1305,0,0,0,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1307,0,0,0,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1313,0,0,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1314,0,0,0,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,1.3694815168324772,Sports
1315,0,0,0,0,1,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1316,0,0,0,1,0,0.5510455876974631,-0.04850641757804155,0,0,1,0,0.0,-0.9861951696346355,Sports
1317,0,0,0,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1320,0,0,0,2,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1321,0,0,0,2,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1322,0,0,0,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1327,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1330,0,0,0,0,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1331,0,0,0,2,1,2.532077245948673,2.1094779553541465,1,1,1,0,0.0,1.3694815168324772,Sports
1333,0,0,0,2,1,-1.429986070553747,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1338,0,0,0,2,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1339,0,0,0,3,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1340,0,0,0,2,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1341,0,0,0,3,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1342,0,0,0,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1343,0,0,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1345,1,0,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1346,0,1,0,2,1,1.5415614168230682,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1348,1,1,0,3,0,0.5510455876974631,2.1094779553541465,0,1,1,0,0.0,-0.2009696074789313,Sports
1349,0,0,1,2,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1350,0,1,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1351,1,0,0,2,1,1.5415614168230682,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1352,1,0,1,2,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1353,1,0,0,3,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1354,0,1,0,0,1,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.5,-0.2009696074789313,Sports
1355,0,0,0,0,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1356,0,1,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1357,1,1,1,0,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1358,1,0,0,2,1,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.5,-0.2009696074789313,Sports
1359,1,1,0,3,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1360,1,0,1,1,0,0.5510455876974631,-0.04850641757804155,0,1,1,0,0.0,0.5842559546767729,Sports
1361,1,0,0,3,1,-0.43947024142814195,-0.04850641757804155,0,1,1,0,0.0,-0.9861951696346355,Sports
1363,1,0,1,1,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1364,0,0,1,2,1,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.5,0.5842559546767729,Sports
1365,0,0,1,1,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,1.3694815168324772,Sports
1366,1,0,1,2,1,-0.43947024142814195,-0.04850641757804155,0,1,1,0,0.0,-0.9861951696346355,Sports
1368,0,1,1,3,0,-0.43947024142814195,-0.04850641757804155,0,1,1,0,0.0,-0.2009696074789313,Sports
1369,0,0,1,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1370,0,1,1,2,1,1.5415614168230682,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1371,0,0,0,2,0,-1.429986070553747,2.1094779553541465,0,1,1,0,0.0,0.5842559546767729,Sports
1372,0,1,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1374,1,0,0,2,0,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.0,-0.9861951696346355,Sports
1375,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,1.3694815168324772,Sports
1376,1,0,0,3,1,0.5510455876974631,-0.7678345418887709,0,1,1,0,0.5,0.5842559546767729,Sports
1377,0,1,0,2,0,0.5510455876974631,-0.04850641757804155,0,1,1,0,0.0,0.5842559546767729,Sports
1378,1,0,1,3,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1379,0,1,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,1.3694815168324772,Sports
1380,1,1,0,3,0,-1.429986070553747,-0.7678345418887709,0,1,1,0,0.0,-0.9861951696346355,Sports
1381,1,0,1,0,0,1.5415614168230682,-0.7678345418887709,1,1,1,0,0.0,-0.9861951696346355,Sports
1382,0,1,1,3,0,0.5510455876974631,-0.7678345418887709,1,1,1,0,0.5,0.5842559546767729,Sports
1383,0,1,0,3,0,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1384,0,0,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1385,1,0,1,3,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1386,1,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.9861951696346355,Sports
1387,0,1,0,3,0,-2.420501899679352,-0.7678345418887709,0,1,1,0,0.0,0.5842559546767729,Sports
1388,1,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.2009696074789313,Sports
1389,0,0,0,0,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1390,0,1,1,0,1,1.5415614168230682,-0.7678345418887709,1,1,1,0,0.0,-0.2009696074789313,Sports
1391,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.5,0.5842559546767729,Sports
1393,0,1,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,0.5842559546767729,Sports
1394,1,0,1,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1395,0,0,0,3,1,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.5,-0.9861951696346355,Sports
1396,0,0,1,3,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.9861951696346355,Sports
1398,0,0,1,3,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.0,-0.9861951696346355,Sports
1399,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.0,-0.9861951696346355,Sports
1400,1,1,0,0,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1401,1,1,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1402,0,1,0,3,0,1.5415614168230682,0.6708217067326878,0,1,1,0,0.5,0.5842559546767729,Sports
1403,1,1,1,1,1,-1.429986070553747,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1404,0,1,1,0,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1405,0,1,1,1,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.5,-0.2009696074789313,Sports
1406,0,0,1,3,0,0.5510455876974631,-0.04850641757804155,0,1,1,0,0.0,0.5842559546767729,Sports
1408,1,0,1,1,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1409,0,1,1,2,1,-0.43947024142814195,0.6708217067326878,0,1,1,0,0.5,-0.9861951696346355,Sports
1410,0,0,1,2,0,-1.429986070553747,2.1094779553541465,0,1,1,0,0.0,0.5842559546767729,Sports
1411,1,0,1,0,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1412,1,0,0,0,0,0.5510455876974631,-0.7678345418887709,1,1,1,0,0.0,-0.9861951696346355,Sports
1413,1,0,1,0,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1414,1,0,1,2,1,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.9861951696346355,Sports
1415,0,0,1,2,0,-0.43947024142814195,-0.04850641757804155,0,1,1,0,0.0,0.5842559546767729,Sports
1416,0,0,1,3,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.0,-0.2009696074789313,Sports
1417,1,1,0,3,0,0.5510455876974631,-0.04850641757804155,0,1,1,0,0.0,0.5842559546767729,Sports
1418,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1420,0,0,1,2,1,-1.429986070553747,0.6708217067326878,0,1,1,0,0.5,0.5842559546767729,Sports
1421,1,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1423,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,0,1,1,0,0.0,1.3694815168324772,Sports
1424,1,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,0.5842559546767729,Sports
1425,0,1,1,3,0,-0.43947024142814195,0.6708217067326878,0,1,1,0,0.0,0.5842559546767729,Sports
1426,1,1,1,0,1,1.5415614168230682,-0.7678345418887709,1,1,1,0,0.0,-0.2009696074789313,Sports
1428,0,0,1,0,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1429,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1430,1,0,1,0,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1431,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.5,-0.2009696074789313,Sports
1432,1,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.2009696074789313,Sports
1433,1,1,0,3,0,0.5510455876974631,0.6708217067326878,0,1,1,0,0.0,0.5842559546767729,Sports
1434,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,1,1,1,0,0.5,-0.2009696074789313,Sports
1435,1,1,1,3,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,1.0,0.5842559546767729,Sports
1436,0,1,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1437,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,0.5842559546767729,Sports
1438,0,1,1,2,1,-1.429986070553747,0.6708217067326878,0,1,1,0,0.5,-0.2009696074789313,Sports
1439,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,0,1,1,0,0.0,0.5842559546767729,Sports
1440,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.5,1.3694815168324772,Sports
1443,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1444,1,0,1,1,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,0.5842559546767729,Sports
1446,0,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.5,-0.9861951696346355,Sports
1447,0,1,0,2,0,-1.429986070553747,-0.04850641757804155,0,1,1,0,0.0,-0.9861951696346355,Sports
1448,1,0,1,1,1,1.5415614168230682,1.3901498310434173,0,1,1,0,0.0,-0.9861951696346355,Sports
1449,1,0,0,3,1,-0.43947024142814195,2.1094779553541465,0,1,1,0,0.0,0.5842559546767729,Sports
1450,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1451,0,1,0,3,1,1.5415614168230682,2.1094779553541465,1,1,1,0,0.5,0.5842559546767729,Sports
1452,1,0,1,2,0,1.5415614168230682,-0.04850641757804155,0,1,1,0,0.5,-0.2009696074789313,Sports
1453,0,0,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1454,1,1,0,3,0,0.5510455876974631,-0.7678345418887709,1,1,1,0,1.0,0.5842559546767729,Sports
1461,1,1,1,1,1,-1.429986070553747,1.3901498310434173,0,1,1,0,0.0,-0.9861951696346355,Sports
1463,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1464,1,0,1,0,0,1.5415614168230682,-0.7678345418887709,1,1,1,0,1.0,-0.9861951696346355,Sports
1466,1,0,1,2,1,1.5415614168230682,1.3901498310434173,1,1,0,0,0.0,-0.9861951696346355,Sports
1467,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,1.0,1.3694815168324772,Sports
1469,0,0,1,0,1,1.5415614168230682,-0.7678345418887709,0,1,1,0,1.0,-0.9861951696346355,Sports
1470,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,1,1,1,0,0.5,0.5842559546767729,Sports
1471,0,1,0,3,1,1.5415614168230682,-0.04850641757804155,1,1,0,0,0.5,0.5842559546767729,Sports
1475,0,1,1,2,1,1.5415614168230682,0.6708217067326878,1,1,1,0,1.0,-0.2009696074789313,Sports
1477,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,0,1,0,0.0,-0.2009696074789313,Sports
1478,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,1,0,0,0,0.0,-0.9861951696346355,Sports
1479,1,1,1,2,1,1.5415614168230682,-0.7678345418887709,1,1,1,0,1.0,0.5842559546767729,Sports
1480,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1481,1,0,1,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.0,-0.2009696074789313,Sports
1482,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1483,0,1,1,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1484,0,0,1,2,0,1.5415614168230682,-0.04850641757804155,1,0,1,0,0.0,-0.2009696074789313,Sports
1485,0,0,1,3,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.0,-0.2009696074789313,Sports
1486,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,0,0,0.0,0.5842559546767729,Sports
1487,0,0,1,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,1.0,-0.9861951696346355,Sports
1488,0,0,1,3,1,-1.429986070553747,-0.7678345418887709,0,1,1,0,1.0,-0.9861951696346355,Sports
1489,0,0,1,3,1,1.5415614168230682,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1490,1,0,1,0,0,-0.43947024142814195,-0.04850641757804155,0,1,1,0,1.0,-0.2009696074789313,Sports
1491,1,0,1,0,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1492,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,1,1,0,0,1.0,-0.2009696074789313,Sports
1493,1,0,1,3,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1494,0,1,1,2,1,1.5415614168230682,-0.7678345418887709,1,1,1,0,1.0,-0.9861951696346355,Sports
